id,title,clean_title,category,year,author,advisor,url,abstract_snippet
131,IMPLEMENTASI CONVOLUTIONAL NEURAL NETWORK (CNN 1D) PADA KLASIFIKASI KONDISI KESEHATAN MENTAL: DEPRESI,implementasi convolutional neural network cnn 1d pada klasifikasi kondisi kesehatan mental depresi,Teknik Informatika,2025,BANI ADAM TAMPUBOLON,"Winda Yulita, M.Cs.",https://repo.itera.ac.id/depan/submission/SB2507300053,Tingginya prevalensi gangguan depresi dan keterbatasan akses layanan kesehatan mental di negara berkembang seperti Indonesia mendorong perlunya pendekatan teknologi untuk deteksi dini yang efisien. Penelitian ini bertujuan untuk mengimplementasikan Convolutional Neural Network 1 Dimension (CNN 1D) s...
132,IMPLEMENTASI CROSS LATENT SEMANTIC ANALYSIS (CLSA) MENGGUNAKAN PEMBOBOTAN KATA TF-IDF-DF UNTUK PERINGKASAN TEKS BERITA OTOMATIS,implementasi cross latent semantic analysis clsa menggunakan pembobotan kata tf idf df untuk peringkasan teks berita otomatis,Teknik Informatika,2023,Desi Fitria Yudanto,"Winda Yulita, M.Cs.",https://repo.itera.ac.id/depan/submission/SB2308040052,"Perkembangan teknologi internet yang pesat berperan penting dalam mendukung informasi dan promosi pada kehidupan sehari-hari. Pesatnya kemajuan teknologi telah menyebabkan meningkatnya kebutuhan untuk mengakses informasi, , salah satu alasan penggunaan internet adalah untuk mengakses informasi..."
133,Implementasi Digital Watermarking Menggunakan Discrete Cosine Transform dan Modulasi Linier dengan Enkripsi Generalized Arnold Map,implementasi digital watermarking menggunakan discrete cosine transform dan modulasi linier dengan enkripsi generalized arnold map,Teknik Informatika,2026,Muhammad Taqy Abdullah,"Hartanto Tantriawan, S.Kom., M.Kom",https://repo.itera.ac.id/depan/submission/SB2602130128,"Pesatnya perkembangan teknologi multimedia menyebabkan citra digital menjadi rentan terhadap tindakan plagiasi, manipulasi, dan klaim kepemilikan ilegal. Digital watermarking hadir sebagai solusi perlindungan hak cipta, namun metode konvensional berbasis domain spasial cenderung rentan terhadap sera..."
134,Implementasi Dynamic System Development Method (Dsdm) Pada Rancang Bangun Sistem Kotak Penyimpanan Pintar Berbasis Kiosk (Studi Kasus: Penerimaan Paket Itera),implementasi dynamic system development method dsdm pada rancang bangun sistem kotak penyimpanan pintar berbasis kiosk studi kasus penerimaan paket itera,Teknik Informatika,2024,Daffa Praramadhana,"Andika Setiawan, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2408140011,"Proses manual dalam penerimaan dan penyimpanan paket di ITERA menghadirkan masalah kompleksitas administrasi dan keamanan. Permasalahan tersebut seperti paket yang tercecer, paket yang menumpuk, paket tertukar, dan paket hilang. Oleh sebab itu dibutuhkan solusi yaitu dengan mengembangkan kotak penyi..."
135,Implementasi Internet of Things dan K-Nearest Neighbour (KNN) untuk Monitoring Kualitas Udara,implementasi internet of things dan k nearest neighbour knn untuk monitoring kualitas udara,Teknik Informatika,2026,Elma Dyanatasha,"Meida Cahyo Untoro, S.Kom., M.Kom",https://repo.itera.ac.id/depan/submission/SB2602200031,Pencemaran udara merupakan salah satu permasalahan lingkungan yang berdampak signifikan terhadap kesehatan manusia dan kualitas hidup masyarakat Penelitian ini mengkaji penerapan teknologi Internet of Things (IoT) berbasis mikrokontroler Wemos D1 R2 ESP8266 yang dipadukan dengan algoritma K-Nearest ...
136,Implementasi Learning Vector Quantization untuk Klasifikasi Citra Sel Darah Putih,implementasi learning vector quantization untuk klasifikasi citra sel darah putih,Teknik Informatika,2023,Andika Saputra,"Andika Setiawan, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2301170095,"Sel darah putih merupakan salah satu komponen darah yang memiliki beberapa jenis sel. Sel darah putih dapat terdiri dari lima jenis sel, yaitu basophil, eosinophil, lymphocyte, monocyte, dan neutrophil. Jenis-jenis sel darah putih tersebut dapat dilakukan klasifikasi untuk keperluan medis sepe..."
137,IMPLEMENTASI MEKANISME TRANSISI IPV6 DENGAN METODE 6TO4 DAN TEREDO PADA LAYANAN VIDEO CONFERENCE,implementasi mekanisme transisi ipv6 dengan metode 6to4 dan teredo pada layanan video conference,Teknik Informatika,2023,Joy Ravelo Tarigan,"Ilham Firman Ashari, S.Kom., M.T.",https://repo.itera.ac.id/depan/submission/SB2308040015,"Saat ini, mayoritas perangkat yang terhubung ke internet menggunakan protokol internet versi 4. Namun, dengan meningkatnya jumlah pengguna internet, ketersediaan alamat IPv4 juga menjadi semakin terbatas. Untuk mengatasai masalah ini, dikembangkanlah sebuah pengalamatan IP baru yang disebut IP..."
138,IMPLEMENTASI METODE AKAZE UNTUK SISTEM PRESENSI BERBASIS PENGENALAN WAJAH,implementasi metode akaze untuk sistem presensi berbasis pengenalan wajah,Teknik Informatika,2023,Sisilia Juli Anggraini,"Andika Setiawan, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2309270020,Accelerated KAZE (AKAZE) adalah deteksi dan deskripsi fitur 2D multiskala yang baru-baru ini diusulkan algoritma dalam ruang skala nonlinear. Konsep dasar dari metode AKAZE adalah dengan mencari key point pada citra dan mencari deskriptornya. TK Xaverius Kalianda sudah memiliki sistem presensi...
139,IMPLEMENTASI METODE CANBERRA DISTANCE DAN COSINE SIMILARTY PADA DATASET REKOMENDASI BERITA,implementasi metode canberra distance dan cosine similarty pada dataset rekomendasi berita,Teknik Informatika,2024,Rifan Firmansyah,Winda Yulita M.Cs.,https://repo.itera.ac.id/depan/submission/SB2410210007,"Kemajuan teknologi menyebabkan penyebaran informasi semain luas, salah satunya adalah penyebaran berita yang tidak lagi terbatas pada media cetak saja. Pembaca sekarang dapat mengakses berbagai informasi yang mereka inginkan melalui berbagai saluran berita yang tersedia saat ini, baik pada media cet..."
140,IMPLEMENTASI METODE CERTAINTY FACTOR UNTUK E-SCREENING ADHD (ATTENTION DEFICIT HYPERACTIVITY DISORDER) (STUDI KASUS: RSJD PROVINSI LAMPUNG),implementasi metode certainty factor untuk e screening adhd attention deficit hyperactivity disorder studi kasus rsjd provinsi lampung,Teknik Informatika,2023,Muhammad Fariz Luthfi,"Meida Cahyo Untoro, S.Kom., M.Kom",https://repo.itera.ac.id/depan/submission/SB2306050073,"Gangguan perkembangan pada anak merupakan masalah yang sering muncul pada anak yang sedang mengalami pertumbuhan dan perkembangan, salah satunya adalah Attention Deficit Hyperactivity Disorder (ADHD). Munculnya gangguan ini memaksa banyak psikolog dan psikiater untuk mencari jalan keluar dari masala..."
141,IMPLEMENTASI METODE CNN-BILSTM PADA DETEKSI UJARAN KEBENCIAN DALAM BAHASA INDONESIA PADA PLATFORM X,implementasi metode cnn bilstm pada deteksi ujaran kebencian dalam bahasa indonesia pada platform x,Teknik Informatika,2025,Zahra Areefa Ananta,"Andika Setiawan, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2506090009,"Perkembangan media sosial telah mempermudah penyebaran informasi, namun juga meningkatkan potensi penyebaran ujaran kebencian berbasis agama, ras, fisik, jenis kelamin, dan bentuk penghinaan lainnya. Deteksi manual terhadap ujaran kebencian menjadi tidak efektif akibat besarnya volume percakapan di ..."
142,Implementasi Metode Convolutional Neural Network (CNN) Untuk Deteksi Warna Objek Real-Time Sebagai Solusi Bagi Penyandang Buta Warna,implementasi metode convolutional neural network cnn untuk deteksi warna objek real time sebagai solusi bagi penyandang buta warna,Teknik Informatika,2025,Dila Ayu Prastita,"Andika Setiawan, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2506220022,"Penyandang buta warna kerap kesulitan membedakan warna tertentu, sehingga mengganggu aktivitas harian. Penelitian ini bertujuan untuk mengembangkan model deteksi warna objek secara real-time menggunakan metode Convolutional Neural Network (CNN) sebagai solusi. Proses penelitian mencakup pengumpulan ..."
143,IMPLEMENTASI METODE CONVOLUTIONAL NEURAL NETWORK (CNN) UNTUK PENGENALAN WAJAH,implementasi metode convolutional neural network cnn untuk pengenalan wajah,Teknik Informatika,2021,Muhammad Rizki Oktarlis Setia Budi,"Mohamad Idris S.Si., M.Sc",https://repo.itera.ac.id/depan/submission/SB2201200012,Perkembangan teknologi informasi saat ini berkembang begitu pesat. Pada belakangan ini deep learning menjadi sorotan dalam pengembangan machine learning karena deep learning telah mencapai hasil yang luar biasa dalam computer vision. Convolutional neural network (CNN) merupakan salah satu metode pen...
144,Implementasi Metode Dempster Shafer pada Perancangan Sistem Pakar untuk Diagnosa Awal Gangguan Kepribadian,implementasi metode dempster shafer pada perancangan sistem pakar untuk diagnosa awal gangguan kepribadian,Teknik Informatika,2023,Diah Ayu Wulan Rahmawati,"Ilham Firman Ashari, S.Kom., M.T.",https://repo.itera.ac.id/depan/submission/SB2306050099,"Selain kesehatan fisik, kesehatan mental adalah aspek penting dari kesehatan. Gangguan kepribadian adalah komponen dari kesehatan mental. Cara bertindak, merasa, atau berpikir yang tidak normal disebut sebagai gangguan kepribadian. Setiap orang kadang menunjukkan tanda-tanda awal masalah kepribadian..."
145,IMPLEMENTASI METODE FINITE STATE MACHINE PADA GAME 2D ACTION GUNA MEMBENTUK PERILAKU ENEMY AI DENGAN MENGGUNAKAN UNITY,implementasi metode finite state machine pada game 2d action guna membentuk perilaku enemy ai dengan menggunakan unity,Teknik Informatika,2021,Leonardo Leo,"Angga Wijaya S.Si.,M.Si.",https://repo.itera.ac.id/depan/submission/SB2109010013,"Game merupakan suatu sarana hiburan yang dimanati dan juga dimainkan oleh banyak orang disetiap kalangan baik anak anak hingga orang dewasa sekalipun. Dengan adanya perkembangan teknologi game juga semakin berkembang dan dibuat semenarik dan seunik mungkin, salah satu caranya ialah dengan membuat mu..."
146,Implementasi Metode Lean UX untuk Perancangan Interface dan Front End Aplikasi E-Kinerja Berbasis Mobile Android (Studi Kasus : Puskesmas Penyandingan Kab. OKU),implementasi metode lean ux untuk perancangan interface dan front end aplikasi e kinerja berbasis mobile android studi kasus puskesmas penyandingan kab oku,Teknik Informatika,2023,Safran Ilmi,"Andre Febrianto, S.Kom., M.Eng",https://repo.itera.ac.id/depan/submission/SB2301090008,E-Kinerja merupakan aplikasi Pemerintah berbasis website yang digunakan untuk mengkaji kebutuhan jabatan dan beban kerja organisasi atau satuan kerja unit Aparatur Sipil Negara (ASN). Saat ini E-Kinerja belum ada dalam bentuk mobile dan metode akses yang digunakan membatasi kenyamanan pengguna dilua...
147,IMPLEMENTASI METODE LOCAL BINARY PATTERN HISTOGRAM DAN SQUARED EUCLIDEAN DISTANCE CLASSIFIER UNTUK IDENTIFIKASI WAJAH DENGAN MASKER DAN TANPA MASKER,implementasi metode local binary pattern histogram dan squared euclidean distance classifier untuk identifikasi wajah dengan masker dan tanpa masker,Teknik Informatika,2022,VINA ALVIONITA,"Andika Setiawan, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2301100008,Keadaan pandemi Covid-19 yang hampir terjadi di seluruh belahan dunia memaksa setiap orang untuk mengenakan masker. Akibatnya teknologi pengenalan wajah cukup sulit dilakukan apabila wajah yang diidentifikasi menggunakan masker dan berkemungkinan mengurangi performa dari metode pengenalan wajah o...
148,IMPLEMENTASI METODE LONG SHORT-TERM MEMORY (LSTM) DALAM MEMPREDIKSI HARGA BAWANG PUTIH DI KOTA BANDAR LAMPUNG,implementasi metode long short term memory lstm dalam memprediksi harga bawang putih di kota bandar lampung,Teknik Informatika,2025,Muhammad Muslim Nur Wahyudi,"Radhinka Bagaskara, S.Si.Kom., M.Si., M.Sc.",https://repo.itera.ac.id/depan/submission/SB2601150044,"Fluktuasi harga bawang putih di Kota Bandar Lampung berdampak pada kestabilan ekonomi dan kesejahteraan petani. Ketergantungan terhadap impor, kondisi cuaca, serta harga komoditas lain seperti cabai dan bawang merah menjadi faktor utama penyebab ketidakstabilan tersebut. Adapun tujuannya guna mempre..."
149,Implementasi Metode Long Short-Term Memory dalam Prediksi Penyediaan Stok Penjualan Bumbu Rempah (Studi Kasus: Toko Bumbu Uni Yeni),implementasi metode long short term memory dalam prediksi penyediaan stok penjualan bumbu rempah studi kasus toko bumbu uni yeni,Teknik Informatika,2024,Muhammad Veldyen,"Winda Yulita, S.Pd., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2401170100,"Peningkatan volume data dalam setiap transaksi bisnis menuntut penerapan teknologi informasi yang efisien untuk mengelola persediaan dan meramalkan kebutuhan konsumen. Toko Bumbu Uni Yeni, sebagai penjual bumbu rempah, menghadapi tantangan fluktuasi stok yang tidak terduga, mengakibatkan pemboros..."
150,Implementasi Metode PXP Dalam Pembuatan Sistem Presensi Guru Berbasis Website (Studi Kasus: SMP Negeri 10 Bandar Lampung),implementasi metode pxp dalam pembuatan sistem presensi guru berbasis website studi kasus smp negeri 10 bandar lampung,Teknik Informatika,2025,Carin Akiela Amanda,"Andika Setiawan, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2502140009,"Presensi guru merupakan bagian penting dalam administrasi sekolah untuk memastikan kehadiran tenaga pendidik. Namun, proses presensi di SMP Negeri 10 Bandar Lampung masih dilakukan secara manual menggunakan buku presensi, yang memakan waktu, rentan terhadap kesalahan pencatatan, serta berisiko rusak..."
151,IMPLEMENTASI METODE RAPID APPLICATION DEVELOPMENT (RAD) DALAM PERANCANGAN DAN PEMBUATAN APLIKASI MOBILE KEBUNQ BPP LAMPUNG,implementasi metode rapid application development rad dalam perancangan dan pembuatan aplikasi mobile kebunq bpp lampung,Teknik Informatika,2022,Rizki Juliansyah,"Mohamad Idris, S.Si., M.Sc.",https://repo.itera.ac.id/depan/submission/SB2206090001,"Sektor pertanian merupakan sumber daya alam yang seharusnya dikelola dengan sebaik-baiknya. Urgensi pengoperasian teknologi yang efektif mempengaruhi produktivitas pertanian, yaitu mempermudah pekerjaan petani sehingga memakan waktu yang tidak lama serta tidak dibutuhkannya lagi tenaga kerja manual...."
152,IMPLEMENTASI METODE RAPID APPLICATION DEVELOPMENT PADA SISTEM INFORMASI PEMINJAMAN (STUDI KASUS: GALERI MAURA),implementasi metode rapid application development pada sistem informasi peminjaman studi kasus galeri maura,Teknik Informatika,2025,Oktaviana Rinda Sari,"Andre Febrianto, S.Kom., M.Eng",https://repo.itera.ac.id/depan/submission/SB2505280025,"Galeri Maura merupakan tempat sewa pakaian adat di Bandar Lampung, sudah berdiri sejak tahun 2016. Galeri Maura kesulitan dalam mengelola data peminjaman barang. Pada bagian inventaris, manajemen masih dilakukan secara manual, mengandalkan rak yang diberi label dengan nama-nama barang, tetapi ju..."
153,IMPLEMENTASI MULTIPLE LINEAR REGRESSION UNTUK PREDIKSI PERKEMBANGAN KASUS TERKONFIRMASI COVID-19 DI PROVINSI JAWA BARAT BERDASARKAN DATA TIME SERIES,implementasi multiple linear regression untuk prediksi perkembangan kasus terkonfirmasi covid 19 di provinsi jawa barat berdasarkan data time series,Teknik Informatika,2022,Yosua Rori Hasudungan,"Mohamad Idris S.Si., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2202020060,"Kasus Covid-19 yang melonjak pesat hanya dalam hitungan minggu sejak kemunculan pertama kalinya menyebabkan pemerintah memberlakukan beberapa tindakan dan regulasi baru untuk menekan angka perkembangan pandemi ini, seperti lockdown dan PPKM di seluruh Indonesia, tak terkecuali Provinsi Jawa Barat. D..."
154,Implementasi Natural Language Processing Dan Rule-Based System Pada Aplikasi Penerjemah Teks Bahasa Indonesia Ke Bahasa Batak Toba,implementasi natural language processing dan rule based system pada aplikasi penerjemah teks bahasa indonesia ke bahasa batak toba,Teknik Informatika,2022,Agus Michael Pangihutan Sianipar,"Ilham Firman Ashari, S.Kom., M.T.",https://repo.itera.ac.id/depan/submission/SB2206070078,"Bahasa adalah sebuah media komunikasi lisan, isyarat ataupun simbol yang dengannya manusia atau individu yang paham maksud isi dari bahasa tersebut mampu mengekspresikan dan menyatakan pemikirannya. Bahasa Batak Toba merupakan bahasa yang sering digunakan oleh masyarakat suku Batak yang tersebar di ..."
155,Implementasi Natural Language Processing dengan Metode Long Short-Term Memory pada Chatbot Kesehatan Gigi,implementasi natural language processing dengan metode long short term memory pada chatbot kesehatan gigi,Teknik Informatika,2025,Ridho Akbar Syah,"Andika Setiawan, S.Kom., M.Cs.",https://repo.itera.ac.id/depan/submission/SB2505270020,"Masalah kesehatan gigi dan mulut masih menjadi isu yang signifikan di Indonesia. Berdasarkan data Riset Kesehatan Dasar (Riskesdas) 2018, lebih dari 57% masyarakat mengalami masalah gigi dan mulut, namun hanya sebagian kecil yang mendapatkan layanan medis. Rendahnya tingkat kesadaran masyarakat, ket..."
156,IMPLEMENTASI PAYMENT GATEWAY PADA ECOMMERCE MENGGUNAKAN METODE WATERFALL (Studi Kasus : Toko Sepatu Syahara Mode),implementasi payment gateway pada ecommerce menggunakan metode waterfall studi kasus toko sepatu syahara mode,Teknik Informatika,2023,Abdul Gani,"Andre Febrianto, S.Kom., M.Eng",https://repo.itera.ac.id/depan/submission/SB2301160016,E-commerce terkait erat dengan pembelian dan pembayaran yang mudah dan nyaman saat melakukan transaksi. Pembayaran merupakan salah satu aktivitas transaksi terpenting di website Syahara Mode yang menjual berbagai macam produk sepatu. Permasalahan yang ada pada website Syahara Mode saat ini ada...
